@node: #id_pdg,%+voisins,cause,motclef,type,content,label
a3803,"a4678,a4750,a4878",garde d'enfants atypiques,"['enfant', 'heure', 'choix']",1,"avoir des garde d'enfants aux heures atypiques afin de pouvoir travailler le soir, la nuit..enfin ne plus faire le choix entre une carrière ou élever ses enfants.",garde d'enfants atypiques
a3804,a4671,pénalité de 10% retraite complémentaire,['loi'],1,supprimer cette loi votée en début d année 2019 qui est injuste,pénalité de 10% retraite complémentaire
a3805,"a4764,a4776,a4848,a4855,a4960",fiscalite,"['taxe', 'optimisation', 'niche', 'suppression', 'impôt']",1,"remettre à plat tous les impôts, taxes, et autres prélèvements direct ou indirect , avec suppression de toutes les niches et de l’optimisation fiscales",fiscalite
a3806,"a4726,a4817",referendum,"['referendum', 'ric']",1,"limiter à 2 ric par an (juin et novembre) et regrouper les ric (national, régional, et communal) pour voter sur une même date une seule fois",referendum
a3807,"a4692,a5010",les retraites diminuèes,"['indexation', 'retraite']",1,"augmentation du montant des retraites pour les retraites inférieures à 1800€.
plus de gel d'indexation.",les retraites diminuèes
a3808,"a4942,a4954,a5051",les inégalités,"['euro', 'inflation', 'salaire']",1,indexer sur 2 fois l'inflation la première tranche de 1000 euros du salaire,les inégalités
a3809,"a4714,a4772,a4776,a4780,a4864,a4921",pouvoir d'achat,"['taxe', 'eau', 'baisser les taxes', 'électricité', 'facture', 'gaz']",1,baisser les taxes sur factures électricité et gaz et eau,pouvoir d'achat
a3810,"a4954,a4984",isolation,"['isolation', 'euro']",1,aider les menages gagnants moins de 4000 euros,isolation
a3811,"a4638,a4671,a4731,a4805,a4994,a5004",administration,"['artisan', 'administration', 'loi', 'formation', 'tpe', 'charge']",1,pour les artisans. supprimer la loi pour 2020 obligeant les tpe à transmettre leurs fa par edi qui les obligent à renouveler tout leur matériel informatique et prendre une formation et logiciel. encore des coûts insupportables pour une tpe. baisser les charges énormes pour ces tpe.,administration
a3812,"a4594,a4728,a4775,a4794,a4898","les ""mesurettes""","['dividende', 'action', 'financement', 'luxe', 'gafa']",1,"le ""mesurettes"" consistent aujourd'hui à donner d'une main pour prendre de l'autre!

il faut absolument trouver des sources de financement.
taxer de façon significatives :
- le luxe, 
- l'import
- les dividendes d'actions 
- les gafa","les ""mesurettes"""
a3813,"a4631,a4710,a4762,a4912,a4950,a4969",politique,"['protection', 'logement', 'chômage', 'salarié', 'chauffeur', 'élu']",1,"stopper toutes rémunérations ainsi que toutes les différentes formes d'avantage de nos élus dés lors ou ils n'exercent plus (chauffeur , protection rapproché ,logement ,etc ).un salarié touche le chômage  puis le rsa un point c'est tout ......",politique
a3814,"a4554,a4593,a4886",création monétaire,"['monnaie', 'principe', 'citoyen']",1,"faire que la monnaie ne soit plus créée par l’emprunt, mais par l’ensemble des citoyens par l’intermediaire d’un dividende universel (principe de la théorie relative de la monnaie et de la monnaie libre).",création monétaire
a3815,"a4593,a4669,a4790,a4796,a4807",sort des migrants,"['aide', 'intégration', 'rôle', 'citoyen', 'migrant']",1,faire accompagner chaque migrant par des citoyens et des citoyennes bénévoles qui joueraient le rôle de référent et d'aide à l'intégration.,sort des migrants
a3816,"a4750,a4839",retraites femmes,"['enfant', 'femme']",1,"ttes femmes ayant eu des enfants ,  n ayant pas leurs trimestres 
doivent toucher le minimum retraite sans condition propriétaires ou pas .",retraites femmes
a3817,a4620,diminution du pouvoir d'achat,['diminution'],1,augmentation du minimum retraite de 10 %,diminution du pouvoir d'achat
a3818,a4701,inégalité parentale,['égalité'],1,ajouter l'égalité parentale au ministère de l'égalité homme femme ou femme homme,inégalité parentale
a3819,"a4620,a4621,a4837,a5058",dépenses publiques,"['députés et sénateurs', 'député', 'diminution', 'sénateur']",1,diminution de nombres de députés et sénateurs à 1 par région,dépenses publiques
a3820,"a4744,a4883,a4912",gestion de l'argent publique,"['gestion', 'dépense', 'élu']",1,"limiter les dépenses d'apparat à tous les niveaux (communal, départemental, régional, étatique) 
etant entendu comme dépense d'apparats: cérémonies, galas, cocktails, changement d’agréments, décorations superflues des lieux lors des déplacements des élus, etc",gestion de l'argent publique
a3821,"a4635,a4787",écologie,"['constitution', 'écologie']",1,"s'appuyer et  intégrer la déclaration universelle des droits de la terre mère dans la constitution. un changement de paradigme total nécessaire avant qu'il ne soit trop tard.

http://www.rightsofmotherearth.com/",écologie
a3822,"a4747,a4809,a5051",salaires de nos politiques,"['politique', 'président', 'salaire']",1,plafonner le salaire de nos politiques la référence doit être le simc  ex pour le président 10 x le smic ministre 5 fois etc,salaires de nos politiques
a3823,"a4578,a5017,a5021,a5037,a5050",europe,"['intérêt', 'pouvoir', 'europe', 'frexit', 'finance']",1,"sortir de l'ue actuelle, revenir sur les traités iniques qui donnent le pouvoir a la finance et font que les intérêts nationaux sont bafoués...
so besoin aller jusqu'au frexit..",europe
a3824,a4643,sécurité sociale,['chasse'],1,faire la chasse aux faux invalides qui sarrangent avec des dossiers bien complets et des attestations medicales de complaisances.,sécurité sociale
a3825,a4826,bavures policières,['fonction'],1,mandat d'arrêt contre mr castagner et tous les policiers qui ont ouvertement abusé de leur fonction,bavures policières
a3826,"a4736,a4744,a4762,a4826",dépenses publiques,"['logement', 'dépense', 'fonction', 'hôpitaux']",1,surveiller les dépenses des directeurs d'hôpitaux lorsqu'il s'agit du réaménagement de leur logement de fonction,dépenses publiques
a3827,"a4867,a5052",bio-carburant,"['projet', 'marché']",1,mise sur le marché de bio-carburant. co-financement de projets visant à les concevoir,bio-carburant
a3828,"a4692,a4721,a4912",retraite,"['retraite', 'élu', 'mandat']",1,- retraite limitée maximum à 10000 € quelque soit le mandat de l'élu,retraite
a3829,"a4645,a4775,a4793,a4840,a4867",système bancaire,"['financement', 'france', 'projet', 'création monétaire', 'création']",1,"dénoncer les traités européens de maastricht.
reprendre la création monétaire et la confier à un organisme bancaire public ( à créer), la bnanque de france étant un organisme privé.
redonner à l'état la création monétaire et le financement de ses propres projets.",système bancaire
a3830,"a4570,a4593,a4692,a4698,a4831,a4871,a4942,a4959,a4982,a5036,a5053",injustice fiscale,"[""retraites sur l' inflation"", 'retraite', 'inflation', 'citoyen', 'fiscalité', 'respect', 'hausse', 'république', 'indexer les retraites', 'injustice', 'injustice fiscale']",1,"pour une fiscalité plus juste et dans le respect de légalité des citoyens: valeur intangible de la république ,il faut :
1)-enlever la hausse de csg non compensée pour tous les retraités 
2)-indexer les retraites sur l’inflation",injustice fiscale
a3831,"a4807,a4935,a5051,a5054",la prime d activité,"['augmentation', 'activité', 'aide', 'salaire']",1,un travailleur ne devrait pas avoir besoin d une aide pour pouvoir vivre le salaire devrait être suffisant.. la. prime d activité devrait plutôt se traduite par une augmentation du salaire,la prime d activité
a3832,"a4690,a4776,a4840,a4991,a5021",taxa gafa,"['taxe', ""pouvoir d' achat"", 'pouvoir', 'création', 'partage']",1,"demander à ce que la taxe soit utiliser dans la création d'une caisse  
nationale du partage des richesse cnpdr.
la priorité est le pouvoir d'achat des travailleur.",taxa gafa
a3833,"a4723,a4769,a4804,a5049",transition écologique,"['véhicule', 'transition', 'pollueur', 'transition écologique']",1,augmenter significativement le taux de tva sur les véhicules les plus pollueurs,transition écologique
a3834,"a4645,a4692,a4954",retraite,"['france', 'retraite', 'euro']",1,retraite minimum à 1300 euros pour les gens qui ont travaillé et cotiser en france et qui ont validés leur nombre de trimestres,retraite
a3835,"a4598,a4674,a4729,a4847,a4991,a5021",le pouvoir d'achat qui diminue,"['énergie', ""pouvoir d' achat"", 'pouvoir', 'baisse', 'baisse de la tva', 'tva']",1,baisse de la tva sur l'énergie électrique,le pouvoir d'achat qui diminue
a3836,"a4692,a4742,a4841,a4960,a4992",retraite,"['csg', 'retraite', 'suppression', 'suppression de la csg', 'région']",1,"suppression de la csg.

supprimer la région (maires-députés-ministres)",retraite
a3837,a4862,elus,['avantage'],1,supprimer 25 % des elus et reduire leurs avantages de 50%,elus
a3838,"a4622,a4631,a4772,a4783,a4807,a4855,a4984,a4991,a5055",réindustrialisation,"['eau', ""pouvoir d' achat"", 'chômage', 'isolation', 'construction', 'impôt', 'aide', 'économie', 'co 2']",1,"exemples
isolation des locaux 
chauffe eau solaire obligatoires  pour toutes constructions nouvelles
planchers chauffants obligatoires  pour toutes constructions nouvelles
développer la filière hydrogène
développer la filière de valorisation du co2
résultat: 
moins de chômage
plus de pouvoir d’achat donc plus d’économie 
moins d’aides
plus de rentrées d’impôts
plus de rentrées de cotisations sociales",réindustrialisation
a3839,"a4766,a4926,a5016,a5051",ecart des salaires,"['écart', 'salaire', 'entreprise', 'travail']",1,"plafonner les écarts de rémunération
pour plus de justice sociale : plafonner les écarts de rémunération (salaires, primes et rémunération en capital) au sein d’une même entreprise, par exemple de 1 à 10, y compris pour les plus hauts dirigeants, afin de tirer vers le haut la rémunération du travail.
on ferais de même pour la fonction publique.",ecart des salaires
a3840,"a4682,a4692,a4756,a4855,a4974",retraites à l'étranger,"['retraite', 'impôt', 'étranger', 'pays', 'français']",1,"les impôts des français doivent servir aux français ! il est donc nécessaire d’arrêter de verser des retraites à l’étranger, notamment il faudra contrôler, attentivement, les personnes déclarées vivantes dans les pays du maghreb et d’afrique qui déclarent des centenaires par milliers…",retraites à l'étranger
a3841,"a4747,a4772,a4936,a5020",la politique environnementale,"['origine', 'eau', 'nature', 'politique']",1,"rendre intouchable (inachetable) le patrimoine naturel : l'eau, les semences,  les forêts,  le savoir ancestral, comme la pharmacopée issue de la nature (polémique sur le purin d'ortie et tout ce qui concerne les médications d'origine végétale )",la politique environnementale
a3842,a4765,euthanasie,['mort'],1,la mort est la fin naturelle de l’être humain et doit être protégée dans son intégrité de « moment final » et d’apogée de son existence.,euthanasie
a3843,"a4723,a4791",véhicules thermiques,"['véhicule', 'modèle']",1,obliger les constructeurs à accélérer leur action vers un nouveau modèle,véhicules thermiques
a3844,"a4645,a5037",europe,"['europe', 'france']",1,avant de se préoccuper de l'europe il faudrait peut être d'abord régler les problèmes en france,europe
a3845,,veuf et divorcés,[],1,remettre la demi-part pour les divorcés et veufs.,veuf et divorcés
a3846,,vote blanc,[],1,que celui-çi soit pris en compte.,vote blanc
a3847,"a4571,a4645,a4856,a5036",traité d'aix-la-chapelle,"['respect', 'souveraineté', 'parent', 'france']",1,abrogation immédiate de ce traité. respect de la souveraineté nationale de la france. nos parents de 14-18 et de 39-45 méritent la considération et la dévotion dues à leur sacrifice !,traité d'aix-la-chapelle
a3848,"a4593,a4663,a4726,a4748,a4773,a4853,a5021",le pouvoir aux mains d'une classe dirigeante,"['citoyen', ""référendum d' initiative citoyenne"", 'pouvoir', 'initiative', 'initiative citoyenne', 'référendum', 'ric']",1,"redonner du pouvoir de décision et d'action aux citoyens, grâce à un référendum d'initiative citoyenne (ric)",le pouvoir aux mains d'une classe dirigeante
a3849,"a4686,a4692,a4805,a4807,a5043",les maisons de retraite trop chère,"['charge', 'maison', 'retraite', 'aide', 'personnel']",1,alléger les charges sur les personnels d'aide à domicile pour les personnes agées dépendantes ou non.,les maisons de retraite trop chère
a3850,"a4743,a5037",produits importés,"['europe', 'produit']",1,taxer les produits importés au prorata de la distance qu'ils parcourent avec une franchise adaptée aux contours de l'europe,produits importés
a3851,a4743,la prolifération des emballages,['produit'],1,limiter la prolifération des emballages dès la fabrication des produits.,la prolifération des emballages
a3852,"a5051,a5060",le service civique,"['jeune', 'salaire']",1,"les jeunes en service civique touche des clopinettes .
augmenter leurs salaires",le service civique
a3853,"a4563,a4740,a4763",bien être animal,"['animal', 'domaine', 'interdiction']",1,interdiction de l'usage de la fourrure véritable dans tous les domaines,bien être animal
a3854,"a4674,a4684,a4743,a4898",la tva,"['tva sur les produits', 'luxe', 'produit', 'tva']",1,passer a 7.5% la tva sur les produits de consomation courant et de passer a 33% sur les produit de luxe,la tva
a3855,"a4716,a4730",castaner,"['justice', 'crime']",1,traduire ce personnage en justice et qu'il soit condamné pour crimes,castaner
a3856,"a4558,a4599,a4640,a4744,a4791,a4837,a4915,a4950",privilèges de l'état,"['transport', 'dépense', 'chauffeur', 'ministre', 'état', 'député', 'privilège', 'modèle']",1,"diminuer les dépenses de l'état, moins de parc automobile avec chauffeur.enlever les privilèges transport, restaurants ect...pour les ministres, les députés, les senateurs ect...prendre pour modèle les pays scandinaves",privilèges de l'état
a3857,"a4611,a4640,a4677,a4679,a4711,a4744,a4809,a4915,a5053",le gaspillage des dépenses publiques,"['transparence', 'président', 'dépenses publiques', 'dépense', 'anciens présidents', 'république', 'état', 'gaspillage', 'privilège']",1,"la transparence des dépenses publiques de l’état.  
plus de privilèges pour les anciens présidents de la république.",le gaspillage des dépenses publiques
a3858,"a4593,a4672,a4933,a4973,a5051",citoyenneté,"['carte', 'vote', 'citoyenneté', 'citoyen', 'salaire']",1,que le jour de vote soit un jour de semaine afin d'inciter les citoyens à aller voter. l'employeur serait tenu de maintenir le salaire sur présentation de la carte d'électeur.,citoyenneté
a3859,"a4776,a4778,a4821,a4847,a4960",la baisse du pouvoir d'achat,"['taxe', 'baisse de le pouvoir', 'suppression', ""baisse de le pouvoir d' achat"", 'baisse']",1,"suppression de la redevance audiovisuelle, compensée par une taxe sur le materiel audiovisuel",la baisse du pouvoir d'achat
a3860,"a4766,a4840,a4867,a5047",gouvernance,"['cice', 'projet', 'entreprise', 'création']",1,"cice supprimé et basculé pour aider a la création d'entreprises, après évaluation de projets fiables.",gouvernance
a3861,,les échelons administratifs,[],1,fusionner le conseil départemental avec le conseil régional,les échelons administratifs
a3862,"a4716,a4730",la justice,"['justice', 'crime']",1,une justice plus juste et plus de sévérité pour les crimes.une justice plus impartiale pour tous.,la justice
a3863,"a4640,a4697,a5007",train de vie de l'état,"['train de vie', 'train', 'état']",1,il faut réduire le train de vie de l'état,train de vie de l'état
a3864,"a4847,a4967",territoire,"['territoire', 'baisse']",1,baisse des effectifs dans le mille feuille territoriale,territoire
a3865,"a4621,a4647,a4692,a4721,a4747,a4837,a4964,a4974,a5031,a5051,a5058",les politiques,"['français', 'pension', 'maire', 'retraite', 'salaire', 'cumul', 'politique', 'mandat', 'députés et sénateurs', 'député', 'sénateur']",1,"que les politiques se mettent d'accord pour le bien des français et ne crtiquent pas le parti opposé et combattent ses idées.   
proportionnelle complète  elections des députés.
stopper le cumul  et le nombre des mandats. 
limite d'âge pour les maires, députés et sénateurs. 
pas de cumuls de pensions de retraites pour eux.
salaire raisonnable.",les politiques
a3866,"a4839,a4926,a5051",l’inegalatie des salaires entre femmes et hommes,"['salaire', 'femme', 'travail']",1,"que les femmes est le même salaire que les hommes à travail égal, à fonction égale. et revaloriser le salaire pour le travail occupés uniquement par les femmes. comme les secrétaires et assistantes de directions, etc...",l’inegalatie des salaires entre femmes et hommes
a3867,"a4599,a4679,a4809,a4862,a4926",les avantages politiques,"['avantage', 'anciens présidents', 'ministre', 'président', 'travail']",1,"réduire progressivement (4 ou 5 ans) les prestations pour les anciens présidents et les anciens ministres, pour arriver au final
à ""tu as fait ton travail, tu as été payé, merci""",les avantages politiques
a3868,"a4674,a4684,a4706,a4743,a4831,a4927,a4960",fiscalité,"['suppression', 'suppression de la tva', 'produit', 'tva sur les produits', 'fiscalité', 'produits de première nécessité', 'tva']",1,"suppression de la tva sur les produits de première nécessité. et tant qu'on y est, sur les 5 fruits et légumes par jour si c'est si efficace que ça.",fiscalité
a3869,"a4902,a4996",le smic est pas assez important,"['smic', 'revalorisation']",1,revoir la revalorisation du smic qu'il soit au minimum 1300€ net,le smic est pas assez important
a3870,"a4636,a4921",le prix de l'électricité,"['prix', 'électricité']",1,accentuer la recherche sur le nucléaire et construire de nouvelle centrale epr,le prix de l'électricité
a3871,"a4589,a4831,a4951",fiscalité,"['fiscalité', 'conjoint', 'taux']",1,remettre le taux de réversion à 50% pour le conjoint du défunt avec un plafond de 3000€ net mensuel.,fiscalité
a3872,"a4707,a4748",le tirage au sort,"['référendum', 'peuple']",1,la parole du peuple est vraie dans son ensemble uniquement par référendum,le tirage au sort
a3873,a4850,dons d'organes,['obligation'],1,obligation d'enregistrer l'accord des donneurs et non l'inverse,dons d'organes
a3874,"a4564,a4617,a4748,a4883,a4909","la pma, la gpa, mariage pour tous","['gestion', 'société', 'mariage', 'gpa', 'référendum']",1,"proposer au référendum ces réformes de société importante que sont le mariage pour tous, la gestion pour autrui ou la procréation médicalement assisitée","la pma, la gpa, mariage pour tous"
a3875,"a4687,a4835,a4902",loyers,"['loyer', 'smic', 'personne']",1,"calculer le loyer en fonction de la surface  à 5 € le m² par exemple   pour permettre à une personne au smic de ce loger pour  un quart de smic
sans que sont époux  ou épouse soit obligé de travailler.",loyers
a3876,,les comités theodules,[],1,"soit on donne aux rapports de ces comités un caractère obligatoire, soit on les supprime car ces comités fonctionnent avec de l'argent public",les comités theodules
a3877,"a4594,a4747,a4976",la politique sociale et economique,"['dividende', 'actionnaire', 'politique']",1,obliger les actionnaires du ca c 40 à redistribuer les dividendes aux salaries,la politique sociale et economique
a3878,"a4863,a4973,a4974,a4981",démocratie,"['démocratie', 'politicien', 'vote', 'français']",1,"respecter le vote des français. toujours des promesses. une fois élus, les politiciens ne pensent plus qu'à eux. larem  en est une belle preuve.",démocratie
a3879,"a4594,a4969,a4976,a5051",les dividendes du cac 40,"['dividende', 'salarié', 'actionnaire', 'salaire']",1,"a 1€ de dividende versé aux actionnaires doit corresponde 1€ versé aux salariés, en plus de leurs salaires.",les dividendes du cac 40
a3880,a4766,les marchés publics,['entreprise'],1,priorité aux entreprises françaises ou aux consortiums franco-étranger.,les marchés publics
a3881,a4919,la police,['police'],1,imposer la présence de caméras pour toutes situations,la police
a3882,a4756,ame,['pays'],1,attribuer aux gens modestes de notre pays.,ame
a3883,"a4560,a5051",gouvernance,"['fonctionnaire', 'salaire']",1,évaluation des compétences des haut fonctionnaires aux postes clé avant toutes nominations et tenus à résultats. salaires injustifiés. finit les promotions d'énarques incompétents. fermeture de l'ena.,gouvernance
a3884,"a4576,a4588,a4593,a4726,a4756,a4981",état et démocratie,"['citoyen', 'sujet', 'démocratie', 'état et démocratie', 'pays', 'ric']",1,instaure le ric avec un minimum de 500 000 voix qui le demandent sur les sujets importants qui impactent la vie des citoyens et l'avenir du pays,état et démocratie
a3885,"a4671,a4676,a5051",le salaires des patrons,"['patron', 'loi', 'salaire']",1,"le salaire des patrons doit être plafonnés à certain nombre de fois le smic (20,50 ou plus ) mais la proportion doit être fixée par la loi",le salaires des patrons
a3886,"a4588,a4603,a4619,a4981",état et démocratie,"['état et démocratie', 'démocratie', 'banque', 'privatisation']",1,"stopper les privatisations et renationaliser la sncf, le réseau autoroutiers, les aéroports, les banques, etc..",état et démocratie
a3887,"a4615,a4704,a4747,a4862",justice fiscal,"[""retour de l' isf"", 'avantage', 'isf', 'politique']",1,"retour de l'isf
taxer les grands groupes
supprimer tous les avantages des politiques qu'ils ne sont plu élu",justice fiscal
a3888,"a4655,a4743,a4776,a4898,a4927,a4975",pouvoir d'achat,"['taxe', 'place', 'produit', 'produits de première nécessité', 'produits de luxe', 'luxe']",1,baissez les taxes sur les produits de première nécessité et à la place augmenter les taxes sur les produits de luxe.,pouvoir d'achat
a3889,"a4580,a4588,a4887,a4981",état et démocratie,"['état et démocratie', 'démocratie', 'biens', 'vente']",1,"arrêter la vente de biens français : bâtiments, terroirs, etc.",état et démocratie
a3890,a4998,recherche,['environnement'],1,étudier les petites inventions non mercantile positive a l'humain et a son environnement.,recherche
a3891,"a4671,a4762,a4926",logement,"['logement', 'loi', 'travail']",1,réformer la loi du travail (loi elkomri),logement
a3892,"a4593,a4660,a4661,a4912,a4973",le manque de représentation citoyene,"['vote', 'manque', 'élu', 'citoyen', 'représentation']",1,"pourquoi à chaque niveau de décision, ne pourrait on pas tirer au sort un douzaine de citoyens qui seraient associés à l'élaboration des futures décisions soumises au vote des élus",le manque de représentation citoyene
a3893,"a4558,a4595,a4694,a4807,a4865,a4874,a4928",desertification,"['proximité', 'commerce', 'service', 'transport', 'campagne', 'transports en commun', 'aide']",1,dans les campagnes aide des mairies au maintien de commerces ou services de proximité prenant en compte le nombre de reraités et éviter des déplacements losque les services de transports en commun sont insuffisants..,desertification
a3894,"a4646,a4849,a4881,a4960",les chaines publiques,"['argent public', 'télévision', 'suppression', 'chaine']",1,l'état n'a pas vocation à financer des chaines publiques avec de l'argent public donc suppression de toutes les chaines publiques de télévision  ainsi que les radios publiques,les chaines publiques
a3895,"a4635,a4674,a4684,a4706,a4743,a4960",tva et produits bio,"['suppression', 'produit', 'suppression de la tva', 'tva sur les produits', 'écologie', 'tva']",1,je propose la suppression de la tva sur les produits bio pour permettre à chacun de manger des produits non contaminés et aller dans le sens de l'écologie,tva et produits bio
a3896,"a4593,a4838,a5000",transmission de la parole des citoyens,"['grandes villes', 'ville', 'citoyen']",1,élection du maire qui sera député  dans les grandes villes ou métropoles,transmission de la parole des citoyens
a3897,"a4643,a5012",la ficalité,"['transaction', 'chasse']",1,"- il faut taxer les transactions boursières
- il faut taxer le kérozène et le fuel maritime
- faire une vraie chasse à l'évasion fiscale",la ficalité
a3898,"a4931,a5006",depense de l état,"['depense', 'budget']",1,"2850 gardes républicains pour un budget de 280 millions,,,
mème divisé pas 2 sa fait un budget,,,,",depense de l état
a3899,"a4577,a4750,a4807,a4856",les enfants délinquants,"['enfant', 'parent', 'aide', 'habitation']",1,supprimer toutes les aides sociales perçues par les parents d'enfants délinquants,les enfants délinquants
a3900,a4931,depense de l état,['depense'],1,chef des gréfièrs de l'assembles un apart... de 160 m°3 avec majordome qui a lui un apart de 40 m°3....,depense de l état
a3901,"a4757,a4809,a4826,a4862,a4896,a4950,a4960,a5033,a5043",avantages et privileges des anciens présidents,"['fonction', 'suppression', 'président', 'voiture', 'avantage', 'chauffeur', 'air', 'sécurité', 'personnel']",1,"suppression de la possibilité de sieger au conseil constitutionnel et  des avantages en nature (appartement, personnels (collaborateurs, chauffeur, sécurité..), voiture de fonction, frais appartement (edf...), voyages gratuits (air france, sncf),",avantages et privileges des anciens présidents
a3902,"a4627,a4713,a4786,a4954,a4980",dette santé patients étrangers,"[""millions d' euros"", 'santé', 'mise en place', 'dette', 'euro']",1,"115 millions d’euros : dette contractée par des patients étrangers auprès de l’ap-hp en 2017. mise en place d'un pool de contrôleurs en charge du recouvrement de ces sommes, rapport annuel publié et nominatif. reglement a l'avance avant soins.",dette santé patients étrangers
a3903,"a4599,a4671,a4679,a4809,a4837,a4862",politique,"['président', 'avantage', 'anciens présidents', 'loi', 'ministre', 'député']",1,"supprimer les avantages réservés a vie au anciens présidents  et ministres. si la loi ne peut pas s appliquer par effet rétroactif, l appliquer pour les prochains départs des présidents et ministres. (surtout quand on a un président jeune !!) . supprimer la prime pour enterrer nos députés",politique
a3904,"a4847,a4876,a4912,a4915,a4960",les privilèges et les revenus exorbitants des anciens elus,"['revenu', 'privilège', 'suppression', 'élu', 'baisse']",1,suppression/grande baisse des privileges et des revenus des anciens élus,les privilèges et les revenus exorbitants des anciens elus
a3905,"a4595,a4692,a4800,a4873,a4960,a4964",retraite gendarmerie,"['retraite', 'suppression', 'service', 'emploi', 'gendarmerie', 'cumul']",1,"suppression du versement de la retraite aux gendarmes après 15 ans de services. scandaleux cumul emploi et retraite après 15 ans de service gendarmerie. pourquoi eux et pas les infirmières, la pénitenciaire, et tant d'autres.",retraite gendarmerie
a3906,"a4933,a5057",auto route,"['tarif', 'carte']",1,"une carte senior pour l’usage des auto-route comme il en existe une a la sncf et donc un tarif reduit au passage de l’autoroute, facile a mettre en place avec le bip de passage automatique",auto route
a3907,"a4766,a4800,a4960,a5047",cice,"['emploi', 'cice', 'suppression', 'entreprise']",1,suppression du cice et restitutions des montant touché par les entreprises qui non pas créé d'emploi,cice
a3908,"a4813,a4840,a4901",pollution,"['carburant', 'pollution', 'création']",1,création d'un autre carburant,pollution
a3909,a4795,frontière,['frontière'],1,fermeture des frontières,frontière
a3910,"a4638,a4766,a4811,a4831,a4850,a4868,a5047",fiscalité,"['pme', 'fiscalité', 'cice', 'entreprise', 'obligation', 'tpe', 'cac 40']",1,"fiscalité des entreprises et cice
si l'on veut maintenir le cice, il doit s'adresser aux tpe/pme qui font de l'innovation et de la recherche et qu'elles aient obligation de moyen et de résultat. ce qui n'est pas le as actuellement. on exclut du dispositif le cac40 et les eti.",fiscalité
a3911,a4797,manque de vison du futur,['long terme'],1,remettre en plan le ministère du plan qui permettait d'avoir une vision à moyen et long terme sur les grands travaux et les investissements utiles,manque de vison du futur
a3912,"a4640,a4719,a4744,a4841,a4986,a5003",dépense de l'état,"['dépense', 'accès', 'subvention', 'état', 'culture', 'région']",1,"diminuer  voir supprimer certaines subventions dites ""culturelles"" à certains théâtres pour les redistribuer à des assos d’accès à la culture dans les régions",dépense de l'état
a3913,"a4902,a5046",rente at déduite de l'aah,"['allocation', 'smic']",1,pouvoir cumuler la rente at et l'allocation aah puisque les handicaps sont cumulés et que l'aah est sous le seuil de pauvreté et du smic.,rente at déduite de l'aah
a3914,"a4609,a4687,a4855,a4876,a5051",les impôts,"['revenu', 'foyer', 'impôt', 'personne', 'salaire']",1,"imposer les revenus d'une personne ou un foyer indépendamment de la provenance, salaire ou prestations.
a gain équivalent, impôt équivalent.",les impôts
a3915,a4809,élection du président,['président'],1,si le président élu  n'applique  pas ce qu'il annonce dans sa campagne et bien : dehors,élection du président
a3916,"a4598,a4655,a4674,a4684,a4743,a4847,a4898,a4927",tva,"['produit', 'tva sur les produits', 'baisse', 'baisse de la tva', 'produits de première nécessité', 'produits de luxe', 'luxe', 'tva']",1,une baisse de la tva sur les produits de première nécessité  a part les produits de luxe,tva
a3917,"a4757,a4994",sécurité,"['formation', 'sécurité']",1,meilleure formation des policiers,sécurité
a3918,"a4726,a4738,a4787,a4879,a4987",,"['macron', 'prise en compte', 'vote blanc', 'ric', 'constitution']",1,"réecriture totale de la constitution
le ric pour ou contre
destitution de macron pour ou contre
prise en compte du vote blanc pour ou contre",
a3919,"a4564,a4638,a4779,a4805,a4818,a4831,a5004",revoir la fiscalité des tpe,"['artisan', 'travailleur', 'fiscalité', 'société', 'tpe', 'statut', 'charge']",1,"revoir complètement la fiscalité et la législation régissants les tns (travailleurs non salariés) artisans, commerçants, professions libérales, agriculteurs, petites sociétés en leur donnant un statut particulier afin de réduire leurs charges,  la lourdeur comptable et administrative.",revoir la fiscalité des tpe
a3920,"a4732,a4770,a4777,a4867,a4894,a5036",le non respect de notre terre mère,"['site', 'respect', 'zone', 'non respect', 'projet', 'non respect de notre terre mère']",1,"stopper le projet montagne d’or qui vise à implanter un site d’extraction de ce métal précieux en guyane au sein d’une zone particulièrement fragile écologiquement et qui plus est, au coeur de montagnes sacrées.
une hérésie encore...",le non respect de notre terre mère
a3921,"a4750,a4784,a4807,a4856",les parents des enfants déliquants,"['perte', 'enfant', 'parent', 'aide']",1,"la perte de repère des enfants et souvent due aux manques d'attention et de surveillance des parents, il est proposé de mettre les parents face à leurs responsabilités en modulant les aides familiales.",les parents des enfants déliquants
a3922,,les numéros de téléphones surtaxés,[],1,interdire tous les numéros de téléphones surtaxés (services publics et privés),les numéros de téléphones surtaxés
a3923,"a4606,a4620,a4766,a4805,a4935,a5051",salaires trop bas,"['augmentation', 'salaire', 'entreprise', 'diminution', 'charge', 'petites entreprises']",1,pour les petites entreprises diminution de 20% des charges pour permettre l'augmentation des salaires de 20%,salaires trop bas
a3924,a4850,logement handicape,['obligation'],1,ne plus avoir d'obligation a fournir 1 garant pour louer quand on est handicape,logement handicape
a3925,"a4692,a4778,a4821,a4847,a4942,a4959,a5051",la baisse du pouvoir d'achat,"[""retraites sur l' inflation"", 'retraite', 'inflation', ""baisse de le pouvoir d' achat"", 'salaire', 'baisse', 'baisse de le pouvoir']",1,indexer les salaires et les retraites sur l'inflation.,la baisse du pouvoir d'achat
