@node: #id_pdg,%+voisins,cause,motclef,type,content,label
a4185,"a304,a304,a2048,a2048,a2352,a2352,a2750,a2750",pension de retraite,"['augmentation', 'pension', 'retraite', 'smic']",1,augmentation des pension de retraites  à une équivalence du smic,pension de retraite
a4186,"a31,a31,a34,a34,a112,a112,a137,a137,a252,a252,a474,a474,a677,a677,a685,a685,a789,a789,a804,a804,a1050,a1050,a1070,a1070,a1093,a1093,a1281,a1281,a1534,a1534,a1669,a1669,a1888,a1888,a2486,a2486,a2508,a2508,a2546,a2546,a2744,a2744,a3267,a3267,a3495,a3495,a3643,a3643,a3693,a3693,a3695,a3695,a3711,a3711,a3750,a3750,a3768,a3768,a3827,a3827,a3875,a3875,a3994,a3994,a4038,a4038,a4186,a4186,a4344,a4344,a4404,a4404",logement,"['loyer', 'marché', 'logement']",1,encadrer les montants des loyers et ouvrir les logements vacants au marché locatif,logement
a4187,"a65,a65,a66,a66,a67,a67,a1481,a1481,a1951,a1951,a4187,a4187,a4188,a4188",limitation des dépenses des représentants du peuple,"['ensemble de la classe politique', 'des dépenses des représentants de le peuple', 'classe politique', 'ensemble de la classe', 'président', 'représentant', 'dépense', 'limitation', 'dépenses des représentants', 'de le peuple', 'élu', 'limitation des dépenses des représentants de le peuple', 'limitation des dépenses', 'ministre', 'fonctionnaire', 'député', 'préfet', 'des représentants de le peuple', 'représentation', 'frais', 'peuple']",1,"frais de représentation professionnels limités à 500 € ( le montant peut être débattu ) par ans pour l'ensemble de la classe politique  ( incluant président, ministres, élus, députés, haut fonctionnaires, préfets,  responsable et haut responsable d'entités publique)",limitation des dépenses des représentants du peuple
a4188,"a65,a65,a66,a66,a67,a67,a410,a410,a1481,a1481,a1951,a1951,a3766,a3766,a4187,a4187,a4188,a4188",limitation des dépenses des représentants du peuple,"['frais', 'carte', 'ensemble de la classe politique', 'ensemble de la classe', 'représentant', 'dépense', 'limitation', 'dépenses des représentants', 'de le peuple', 'paiement', 'limitation des dépenses des représentants de le peuple', 'limitation des dépenses', 'remboursement', 'des représentants de le peuple', 'classe politique', 'des dépenses des représentants de le peuple', 'peuple']",1,"remboursement des frais professionnels de l'ensemble de la classe politique sur justificatifs.

mise a disposition d'une carte de paiement a débit différé de 60 jours sur le compte personnel, et remboursement dans les 30 jours après validation des notes de frais par controleurs de gestions.",limitation des dépenses des représentants du peuple
a4189,"a24,a24,a40,a40,a86,a86,a201,a201,a541,a541,a570,a570,a632,a632,a741,a741,a770,a770,a1097,a1097,a1161,a1161,a1428,a1428,a1434,a1434,a1512,a1512,a1731,a1731,a2173,a2173,a2509,a2509,a2576,a2576,a2810,a2810,a2837,a2837,a2882,a2882,a2921,a2921,a3521,a3521,a3537,a3537,a3581,a3581,a3587,a3587,a3823,a3823,a4139,a4139,a4189,a4189,a4447,a4447",l'evasion fiscale,"['commission', 'article', '100 milliards', 'frexit', 'évasion fiscale']",1,"recouvrer les 80 à 100 milliards d'€ d'évasion fiscale en abrogeant l'article 63 du traité de fonctionnement de l'ue qui interdit d'empêcher les mouvements de capitaux , mais comme la commission européenne sera contre = sortie de l'ue avec le frexit",l'evasion fiscale
a4190,"a223,a223,a428,a428,a546,a546,a582,a582,a583,a583,a700,a700,a841,a841,a1537,a1537,a1616,a1616,a1618,a1618,a1638,a1638,a1696,a1696,a1981,a1981,a2099,a2099,a2232,a2232,a2239,a2239,a2634,a2634,a2697,a2697,a2817,a2817,a3611,a3611,a3673,a3673,a3686,a3686,a3803,a3803,a3816,a3816,a4058,a4058,a4082,a4082,a4105,a4105,a4174,a4174,a4190,a4190,a4396,a4396,a4525,a4525",andicapė,['enfant'],1,"une valorisation au niveau du smic 
je vie seule avec 2 enfants. avec 860€ du aah
j'ai travailler pendant 13 ans à l'hôpital. 
jusqu au jour où j'ai eu vieillissement de ma cornée. je suis malvoyante.
j",andicapė
a4191,,la retraite,['retraite'],1,"supprimer la c.s.g.
au début de ma carrière personne ne m'a aidé. 
j'avais des fins de mois difficile.
maintenant on prend de ma retraite pour aider.
pas d'accord",la retraite
a4192,"a51,a51,a746,a746,a851,a851,a1932,a1932,a1961,a1961,a4192,a4192",revenus des institutions,"['revenu', 'cout', 'institution', 'travail']",1,fixer des plafonds qui resteraient dans la logique du cout de la vie et du travail fourni.,revenus des institutions
a4193,"a142,a142,a508,a508,a1613,a1613,a2038,a2038,a2134,a2134,a2167,a2167,a2254,a2254,a2400,a2400,a3287,a3287,a3497,a3497,a3859,a3859,a4193,a4193",la baisse du pouvoir d'achat,"['salaire', 'baisse', 'tva', ""baisse de le pouvoir d' achat"", 'baisse de le pouvoir']",1,"de diminuer les intermédiaires, d'augmenter les salaires et de diminuer la tva",la baisse du pouvoir d'achat
a4194,"a1566,a1566,a2196,a2196,a2282,a2282,a2449,a2449,a2923,a2923,a3430,a3430,a3874,a3874,a4194,a4194,a4511,a4511",le mariage homosexuel,['mariage'],1,refonder la famille selon la conception originelle de celle-ci.,le mariage homosexuel
a4195,"a82,a82,a199,a199,a217,a217,a258,a258,a354,a354,a357,a357,a360,a360,a468,a468,a943,a943,a1021,a1021,a1042,a1042,a1137,a1137,a1140,a1140,a1149,a1149,a1193,a1193,a1839,a1839,a1976,a1976,a2243,a2243,a2290,a2290,a2340,a2340,a2440,a2440,a2503,a2503,a2859,a2859,a2946,a2946,a2955,a2955,a2994,a2994,a3120,a3120,a3138,a3138,a3340,a3340,a3472,a3472,a3690,a3690,a3719,a3719,a3855,a3855,a3862,a3862,a4000,a4000,a4125,a4125,a4195,a4195,a4330,a4330,a4420,a4420",justice,"['justice', 'vitesse']",1,plus de justice à deux vitesse,justice
a4196,"a379,a379,a1306,a1306,a1994,a1994,a4196,a4196",supprimer les taxes sur les produits de première nécessité,"['taxe', 'inscription', 'casier judiciaire', 'fonction', 'produit', 'baisser les taxes', 'produits de première nécessité', 'isf', 'élu']",1,"pour augmenter le pourvoir d'achat au quotidien et pour chacun, il est nécessaire de baisser les taxes de première nécessité, réinstaller l'isf, exiger aucune inscription au casier judiciaire pour chaque élus qui devront être révoqués en cas de manquement à leur fonction ciblée.",supprimer les taxes sur les produits de première nécessité
a4197,"a1469,a1469,a2506,a2506,a4134,a4134,a4197,a4197,a4489,a4489",l'absence de démocratie,"['suppression', 'démocratie', 'territoire', 'aménagement', 'projet', 'france']",1,annuler l'expérimentation depuis août 2018 en bretagne et dans les hauts de france de la suppression des consultations publiques sur les grands projets environnementaux ou d'aménagement du territoire,l'absence de démocratie
a4198,"a130,a130,a299,a299,a332,a332,a1411,a1411,a1441,a1441,a1803,a1803,a1968,a1968,a2016,a2016,a2568,a2568,a3096,a3096,a3132,a3132,a3138,a3138,a3159,a3159,a3201,a3201,a3711,a3711,a3803,a3803,a4092,a4092,a4198,a4198,a4213,a4213,a4222,a4222,a4239,a4239,a4285,a4285",rationalisation des déplacements du gouvernement,"['gouvernement', 'limitation', 'heure', 'développement']",1,limitation des déplacements de quelques heures et développement des téléconférences et de la téléprésences.,rationalisation des déplacements du gouvernement
a4199,"a238,a238,a761,a761,a925,a925,a937,a937,a1137,a1137,a1248,a1248,a1349,a1349,a1387,a1387,a1475,a1475,a1622,a1622,a1680,a1680,a1690,a1690,a1830,a1830,a1913,a1913,a2299,a2299,a2306,a2306,a2569,a2569,a2571,a2571,a2577,a2577,a2746,a2746,a2845,a2845,a4123,a4123,a4125,a4125,a4176,a4176,a4199,a4199,a4240,a4240,a4428,a4428,a4537,a4537",le financement des syndicats est obscur,"['syndicat', 'indépendance', 'financement']",1,annuler la censure du rapport perruchot afin de clarifier l'indépendance des syndicats ouvriers et patronaux,le financement des syndicats est obscur
a4200,,augmentation de la csg  pour les retraités .,"['revenu', 'csg', 'retraite', 'augmentation']",1,"supprimer l'augmentation de la csg pour tous les retraités, sans plafonnement de revenus.",augmentation de la csg  pour les retraités .
a4201,"a140,a140,a288,a288,a532,a532,a1610,a1610,a3139,a3139,a3454,a3454,a4201,a4201",baisse taxe des carburants,"['taxe', 'carburant', 'hausse', 'pétrole', 'baisse', 'france']",1,"je propose qu'on baisse les taxes sur les carburants de 10% , le pétrole baisse, les carburants sont à hausse en france et pourtant baisse chez nos voisins..",baisse taxe des carburants
a4202,"a981,a981,a1408,a1408,a1435,a1435,a2143,a2143,a2680,a2680,a4202,a4202,a4515,a4515",fiscalite,"['argent', 'revenu', 'état', 'impot', 'caisse', 'français']",1,"comme aux états unis, faire payer l'impot sur le revenus pour les français expatriés. beaucoup d'argent pourrait entrer dans les caisses.",fiscalite
a4203,"a1057,a1057,a2029,a2029,a4203,a4203,a4300,a4300,a4301,a4301",organisation de l'état,"['sénat', 'suppression', 'coût', 'organisation', 'état', 'assemblée']",1,"problème : coût des assemblées
solution : suppression totale du sénat.",organisation de l'état
a4204,"a168,a168,a1022,a1022,a1923,a1923,a2337,a2337,a3927,a3927,a4204,a4204",la gestion de l'état,"['gestion', 'président', 'instauration', 'ministre', 'état', 'ric']",1,la destitution du président et de ses ministres. l'instauration du ric,la gestion de l'état
a4205,"a625,a625,a658,a658,a1158,a1158,a1358,a1358,a1419,a1419,a1427,a1427,a1995,a1995,a2041,a2041,a2446,a2446,a3066,a3066,a3193,a3193,a3732,a3732,a3817,a3817,a4205,a4205,a4206,a4206,a4272,a4272,a4275,a4275,a4347,a4347",transition écologique,"['transition', 'consommation', 'transition écologique', 'diminution', 'véhicule', 'co 2']",1,"fabrication et adaptation des systèmes geet pantone sur les vieux véhicules = diminution de la consommation de 30 à 40 % , émanation du co2 réduite à pratiquement 0% , aucunes particules ,( voir véhicules municipaux de la  mairie de vitry sur orne ) .",transition écologique
a4206,"a30,a30,a54,a54,a146,a146,a158,a158,a182,a182,a521,a521,a658,a658,a981,a981,a1000,a1000,a1216,a1216,a1234,a1234,a1398,a1398,a1551,a1551,a1836,a1836,a1963,a1963,a1988,a1988,a1995,a1995,a2009,a2009,a2017,a2017,a2020,a2020,a2045,a2045,a2068,a2068,a2329,a2329,a2443,a2443,a2446,a2446,a2489,a2489,a2967,a2967,a2973,a2973,a3244,a3244,a3750,a3750,a3833,a3833,a4001,a4001,a4205,a4205,a4206,a4206,a4270,a4270,a4272,a4272,a4275,a4275,a4298,a4298",transition écologique,"['transition', 'transition écologique']",1,crédit d'impots sur l'achat de panneaux solaires de qualité pour utiliser et charger tous les appareils domestiques et totale autonomie sans raccord au réseau ! si si c'est possible !,transition écologique
a4207,"a90,a90,a316,a316,a988,a988,a1759,a1759,a2138,a2138,a2328,a2328,a2549,a2549,a3020,a3020,a4042,a4042,a4207,a4207",l'injustice fiscale,"['gafa', 'isf', 'injustice', 'injustice fiscale', 'tva']",1,"rétablir l'isf
taxer les gafa
baisser la tva sur tous les produis de premiere nécessité",l'injustice fiscale
a4208,"a17,a17,a75,a75,a427,a427,a428,a428,a430,a430,a607,a607,a765,a765,a1217,a1217,a1239,a1239,a1358,a1358,a1429,a1429,a1437,a1437,a1570,a1570,a1608,a1608,a1695,a1695,a1697,a1697,a2091,a2091,a2132,a2132,a2184,a2184,a2336,a2336,a2410,a2410,a2665,a2665,a2676,a2676,a3162,a3162,a3168,a3168,a3214,a3214,a3252,a3252,a3421,a3421,a3500,a3500,a3518,a3518,a3523,a3523,a3743,a3743,a3944,a3944,a4175,a4175,a4208,a4208,a4211,a4211,a4413,a4413,a4435,a4435,a4461,a4461,a4474,a4474,a4515,a4515",les parties politique,['système'],1,supprimer les parties politique dans l'assemblé national. se rapprocher du système suisse.,les parties politique
a4209,"a588,a588,a1423,a1423,a4209,a4209",premières nécessités,"['produit', 'tva sur les produits', 'baisse', 'baisse de la tva', 'liste', 'tva']",1,baisse de la tva sur les produits de premières nécessités. liste à établir.,premières nécessités
a4210,"a307,a307,a377,a377,a623,a623,a633,a633,a678,a678,a984,a984,a1079,a1079,a1555,a1555,a2124,a2124,a2756,a2756,a2832,a2832,a3210,a3210,a3418,a3418,a3759,a3759,a3771,a3771,a3940,a3940,a4210,a4210,a4249,a4249,a4408,a4408",les deputes,"['vote', 'mandat']",1,"mettre en place un nouveau vote a chaque mi mandat 
afin de renouveler ou non nos deputés",les deputes
a4211,"a1437,a1437,a1695,a1695,a2665,a2665,a3421,a3421,a4132,a4132,a4208,a4208,a4211,a4211,a4413,a4413,a4474,a4474",injustice sociale,"['injustice', 'système']",1,faire cesser ce système capitaliste qui  favorise les inégalités,injustice sociale
a4212,"a8,a8,a18,a18,a154,a154,a506,a506,a543,a543,a669,a669,a786,a786,a1122,a1122,a1231,a1231,a1632,a1632,a1776,a1776,a2075,a2075,a2112,a2112,a2359,a2359,a2368,a2368,a2419,a2419,a2487,a2487,a2600,a2600,a3156,a3156,a3774,a3774,a4212,a4212",le smic trop bas,"['smic', 'euro']",1,augmenter le smic de 200 euros,le smic trop bas
a4213,"a1021,a1021,a1027,a1027,a1291,a1291,a1441,a1441,a1458,a1458,a1575,a1575,a1750,a1750,a1852,a1852,a2340,a2340,a2887,a2887,a3077,a3077,a3096,a3096,a3138,a3138,a3159,a3159,a3711,a3711,a3934,a3934,a4198,a4198,a4213,a4213,a4239,a4239,a4285,a4285,a4420,a4420",ric,['limitation'],1,"les prises de décisions, sans limitation",ric
a4214,"a3333,a3333,a3790,a3790",coût de la vie,"['retraite', 'produit', 'coût', 'travail', 'isf', ""retour de l' isf"", 'aide', 'revalorisation', 'coût de la vie']",1,"tva diminuée sur produits de nécessité
revalorisation des retraites
pourvoir vivre de son travail (augmentation simc) sans recours aux aides
retour de l'isf
lutter contre le désert médical - accès aux soins plus facilement",coût de la vie
a4215,"a265,a265,a480,a480,a615,a615,a649,a649,a1110,a1110,a1199,a1199,a1317,a1317,a1568,a1568,a1652,a1652,a2144,a2144,a2170,a2170,a2545,a2545,a2585,a2585,a2621,a2621,a2637,a2637,a2894,a2894,a4091,a4091,a4215,a4215,a4341,a4341,a4377,a4377,a4482,a4482",controle technique,"['controle', 'contrôle', 'voiture']",1,"rester a l'ancien contrôle , actuellement pas de voiture propre pour nous les campagnards ( du style 2cv ou 4 l, jeep ...) pour passez dans les chemins boueux et défoncés pour nos diverses activités ( voiture a tous faire )",controle technique
a4216,"a198,a198,a433,a433,a552,a552,a806,a806,a1204,a1204,a1411,a1411,a1664,a1664,a2028,a2028,a2297,a2297,a2593,a2593,a2619,a2619,a2629,a2629,a2742,a2742,a3024,a3024,a3920,a3920,a3951,a3951,a3999,a3999,a4216,a4216,a4493,a4493",tva des produits de première nécessité,"['tva', 'site', 'produits de première nécessité', 'produit', 'liste']",1,"baisser la tva sur le site  produits de première nécessité.
établi une liste de ceux ci..",tva des produits de première nécessité
a4217,"a438,a438,a475,a475,a858,a858,a987,a987,a1144,a1144,a1210,a1210,a1228,a1228,a1779,a1779,a1797,a1797,a2210,a2210,a2663,a2663,a2666,a2666,a2757,a2757,a2835,a2835,a2995,a2995,a3141,a3141,a3305,a3305,a4008,a4008,a4184,a4184,a4217,a4217,a4505,a4505",la complexité administrative,"['revenu', 'charge', 'prise en compte']",1,"rétablir l'équité revenu net, revenu imposable avec une prise en compte de la csg comme une charge déductible des revenus.",la complexité administrative
a4218,"a303,a303,a1299,a1299,a1672,a1672,a1761,a1761,a2859,a2859,a2936,a2936,a3136,a3136,a3363,a3363,a3365,a3365,a3716,a3716,a3878,a3878,a3974,a3974,a4218,a4218,a4282,a4282",retraite,"['retraite', 'politicien', 'français']",1,"ne faire qu'une caisse de retraite pour tout les français, tous dans le régime général (fonctionnaire, sncf, agricole, commerce, politiciens etc.)",retraite
a4219,,la baisse des retraites et salaires,"['retraite', 'coût', 'salaire', 'csg', 'baisse', 'diminution', 'indexation', 'coût de la vie']",1,leur indexation sur le coût de la vie et une diminution de la csg,la baisse des retraites et salaires
a4220,"a548,a548,a726,a726,a938,a938,a1017,a1017,a1092,a1092,a1107,a1107,a1576,a1576,a1649,a1649,a1852,a1852,a1926,a1926,a2500,a2500,a2543,a2543,a2558,a2558,a2814,a2814,a2867,a2867,a2915,a2915,a3215,a3215,a3502,a3502,a3519,a3519,a3569,a3569,a3974,a3974,a4220,a4220,a4452,a4452,a4490,a4490",les autoroutes privatisées,"['autoroute', 'français']",1,de nationaliser les autoroutes qui devront être au service des français,les autoroutes privatisées
a4221,"a145,a145,a542,a542,a1142,a1142,a1176,a1176,a1190,a1190,a1497,a1497,a1571,a1571,a1617,a1617,a1658,a1658,a1925,a1925,a2139,a2139,a2828,a2828,a2868,a2868,a3219,a3219,a3484,a3484,a3509,a3509,a3747,a3747,a3824,a3824,a3897,a3897,a4020,a4020,a4126,a4126,a4138,a4138,a4221,a4221",l éxil fiscal,"['gouvernement', 'chasse']",1,faire une chasse assidue aux éxilés fiscaux et en faire un cheval de bataille du gouvernement,l éxil fiscal
a4222,"a299,a299,a332,a332,a1169,a1169,a1411,a1411,a1521,a1521,a1803,a1803,a2052,a2052,a2568,a2568,a2734,a2734,a3062,a3062,a3132,a3132,a3201,a3201,a3434,a3434,a3451,a3451,a3614,a3614,a3803,a3803,a3930,a3930,a4198,a4198,a4222,a4222",pouvoir d'achat,['heure'],1,"revenir à 39 ou 40 heures, cela fait +/- 200 € de plus pour un smicar",pouvoir d'achat
a4223,"a738,a738,a928,a928,a1910,a1910,a2046,a2046,a2845,a2845,a2983,a2983,a3275,a3275,a3420,a3420,a3512,a3512,a3843,a3843,a4115,a4115,a4223,a4223,a4487,a4487",le système capitaliste libéral mondialisé,"['droit', 'société', 'statut', 'projet', 'modèle', 'finance', 'pays', 'système']",1,"profiter de notre statut de pays des droits de l'homme, pour créer un nouveau modèle de société, un projet de vie ou l'homme est au cœur du système et ou la finance est reléguée au simple outils facilitation les échanges mondiaux.",le système capitaliste libéral mondialisé
a4224,"a632,a632,a1434,a1434,a1461,a1461,a1959,a1959",fiscalite,"['création', 'citoyen', 'bénéfice', 'entreprise', 'évasion fiscale', 'impôts en france', 'impôt', 'france']",1,"création d’une nouvelle structure avec pourquoi pas des juges pour s'occuper sérieusement de l'évasion  fiscale ,ainsi tout citoyen français ou  toutes entreprises française même  si elles travaillent et font des bénéfices hors de france devront payer leurs impôts en france,",fiscalite
a4225,"a279,a279,a716,a716,a756,a756,a1188,a1188,a1269,a1269,a1685,a1685,a2330,a2330,a2862,a2862,a3063,a3063,a3136,a3136,a4225,a4225,a4464,a4464",la trahison de nos élus,"['place', 'pouvoir', 'contrôle', 'élu', 'corruption', 'abus', 'système']",1,créer un système de contrôle indépendant (non corruptible et véritablement dissuasif) du pouvoir en place et qui sanctionnera durement les abus de pouvoir et la corruption.,la trahison de nos élus
a4226,"a529,a529,a683,a683,a1084,a1084,a1614,a1614,a2307,a2307,a2478,a2478,a2482,a2482,a4226,a4226,a4433,a4433",ecologie,"['transport', 'france']",1,"utiliser notre réseau ferroviaire pour le transport des camions qui veulent traverser la france ? notre réseau est assez développé pour cela. faire en sorte qu’il l’utilise, vignette plus chère que le transport par rail.",ecologie
a4227,,l'insécurité financière,[],1,mettre en place le revenu de base inconditionnel selon les travaux de bernard friot entre autre.,l'insécurité financière
a4228,"a718,a718,a1296,a1296,a1848,a1848,a2381,a2381,a2934,a2934,a3589,a3589,a3611,a3611,a4058,a4058,a4183,a4183,a4228,a4228",ecologie,"['tva', 'rendre obligatoire', 'alimentation', 'baisse', 'baisse de la tva', 'obligation', 'cantine', 'france']",1,pour l'alimentation baisse de la tva pour les circuits courts (france) et obligation de les rendre obligatoire pour les cantines ou restauration collective,ecologie
a4229,"a1231,a1231,a1776,a1776,a2049,a2049,a2600,a2600,a2702,a2702,a2956,a2956,a3156,a3156,a4229,a4229",les salaires,"['smic', 'salaire']",1,revaloriser le smic d'au moins 30% ainsi que les salaires par paliers dégressifs pour les classes moyennes,les salaires
a4230,"a1892,a1892,a2198,a2198,a2691,a2691,a3512,a3512,a3863,a3863,a4230,a4230,a4487,a4487",etat,"['etat', 'président', 'train de vie', 'train', 'élu', 'statut']",1,réduire le train de vie de l'état et des élus. revoir le statut des anciens présidents,etat
a4231,,cette democratie !,[],1,"le r i c, sans restrictions !",cette democratie !
a4232,"a339,a339,a583,a583,a1773,a1773",revoir le système des aides,"['logement', 'allocation', 'emploi', 'caf', 'smic', 'aide', 'frais', 'système']",1,"si l'on est rémunéré un peu plus du smic, on perd la caf : allocation logement,  les frais de garde sont plus importantes, ainsi que la cantine  scolaire, pas de prime à l'emploi. a la fin, on gagne moins que quelqu'un qui touche le smic.",revoir le système des aides
a4233,"a231,a231,a316,a316,a648,a648,a988,a988,a2328,a2328,a2549,a2549,a4233,a4233,a4506,a4506",les dépenses incontrôlées,"['niches fiscales', 'dépense', 'niche', 'cice', 'entreprise', 'politique', 'gafa']",1,"imposer des contreparties aux entreprises qui bénéficient du cice, supprimer les niches fiscales qui bénéficient aux plus riches, taxer les gafa, mettre en place une vraie politique de lutte contre la fraude fiscale",les dépenses incontrôlées
a4234,"a273,a273,a738,a738,a816,a816,a865,a865,a885,a885,a949,a949,a1098,a1098,a1099,a1099,a1201,a1201,a1270,a1270,a1309,a1309,a1346,a1346,a1451,a1451,a1628,a1628,a1810,a1810,a1872,a1872,a1999,a1999,a2123,a2123,a2126,a2126,a2170,a2170,a2675,a2675,a3193,a3193,a3550,a3550,a3559,a3559,a3685,a3685,a4085,a4085,a4087,a4087,a4234,a4234,a4335,a4335",concurrence déloyale pour agriculteurs,"['pêche', 'agriculture', 'travail']",1,"favoriser l'agriculture, l'élevage, la pêche française et limiter les importations qui les concurrencent et leur permettre de vivre dignement de leur travail.",concurrence déloyale pour agriculteurs
a4235,"a384,a384,a541,a541,a1112,a1112,a1212,a1212,a1410,a1410,a1585,a1585,a1731,a1731,a1757,a1757,a2509,a2509,a2710,a2710,a3271,a3271,a3346,a3346,a3367,a3367,a4235,a4235,a4283,a4283,a4427,a4427,a4496,a4496",administration,"['administration', 'commission', 'fonctionnaire', 'travail']",1,"trop de fonctionnaires inutiles. de type emploi comme mme jouanot. il y a tellement de commissions,groupes de travail totalement absurdes pour tout et n,importe quoi.",administration
a4236,"a475,a475,a643,a643,a650,a650,a858,a858,a961,a961,a1082,a1082,a1210,a1210,a1228,a1228,a1648,a1648,a2485,a2485,a2757,a2757,a3410,a3410,a4008,a4008,a4236,a4236,a4381,a4381,a4382,a4382,a4416,a4416,a4542,a4542",le vote blanc,"['élection', 'annulation', 'candidat', 'prise en compte', 'vote blanc', 'vote']",1,"prise en compte total du vote blanc ans les suffrages exprimés. si vote blanc arrive en tête, annulation de l'élection et des candidats. nouvelle élection avec d'autres candidats",le vote blanc
a4237,"a749,a749",les retraites dérisoires,"['anciens présidents', 'privilège', 'retraite', 'président', 'ministre']",1,financer les retraites par l'abolition définitives des privilèges accordés aux anciens présidents et anciens ministres,les retraites dérisoires
a4238,"a796,a796,a880,a880,a1184,a1184,a1528,a1528,a2030,a2030,a3423,a3423,a3549,a3549,a3839,a3839,a4095,a4095,a4180,a4180,a4238,a4238",inégalités salariales,"['écart', 'entreprise']",1,créer un label pour les entreprises qui pratiquent des écarts dans les rémunérations qui ne dépassent pas les 1 à 10.,inégalités salariales
a4239,"a844,a844,a1192,a1192,a1398,a1398,a1441,a1441,a1458,a1458,a2834,a2834,a2975,a2975,a3052,a3052,a3096,a3096,a3138,a3138,a3159,a3159,a3711,a3711,a3934,a3934,a4030,a4030,a4087,a4087,a4198,a4198,a4213,a4213,a4239,a4239,a4285,a4285",ecologie,"['limitation', 'suppression', 'pesticide']",1,limitation voir suppression de l'utilisation des pesticides sur les cultures,ecologie
a4240,"a50,a50,a372,a372,a734,a734,a761,a761,a944,a944,a1296,a1296,a1302,a1302,a1830,a1830,a1913,a1913,a2206,a2206,a2306,a2306,a2321,a2321,a2746,a2746,a2845,a2845,a3027,a3027,a3262,a3262,a3306,a3306,a3409,a3409,a3456,a3456,a3724,a3724,a3775,a3775,a3812,a3812,a3829,a3829,a4149,a4149,a4153,a4153,a4199,a4199,a4240,a4240,a4336,a4336,a4398,a4398,a4411,a4411,a4421,a4421,a4518,a4518",presse,"['presse', 'financement']",1,fin du financement de la presse par l'état,presse
a4241,"a73,a73,a285,a285,a304,a304,a505,a505,a656,a656,a668,a668,a1090,a1090,a1144,a1144,a1177,a1177,a1298,a1298,a1493,a1493,a2048,a2048,a2118,a2118,a2279,a2279,a2352,a2352,a2750,a2750,a2799,a2799,a2998,a2998,a3245,a3245,a3804,a3804,a4241,a4241",refuser la nouvelle loi sur la pension de reversionion,"['pension', 'loi']",1,cette loi est injuste,refuser la nouvelle loi sur la pension de reversionion
a4242,,le pouvoir d’achat qui diminue,"['retraite', 'inflation', 'salaire', 'allocation', 'pouvoir', ""pouvoir d' achat""]",1,"indexer les salaires, les retraites et allocations sur l’inflation",le pouvoir d’achat qui diminue
a4243,"a319,a319,a329,a329,a417,a417,a703,a703,a963,a963,a1041,a1041,a1161,a1161,a1227,a1227,a1272,a1272,a1274,a1274,a1276,a1276,a1351,a1351,a1779,a1779,a2207,a2207,a3173,a3173,a3182,a3182,a3313,a3313,a3493,a3493,a3811,a3811,a4106,a4106,a4139,a4139,a4152,a4152,a4243,a4243",taxe habitation,"['taxe', 'artisan', 'artiste']",1,pour ceux qui sont employés non cadre et petits artisans et artistes cette taxe devrait être enlevée,taxe habitation
a4244,"a133,a133,a687,a687,a1056,a1056,a1390,a1390,a1612,a1612,a1673,a1673,a2150,a2150,a2562,a2562,a2606,a2606,a2661,a2661,a2737,a2737,a2828,a2828,a3236,a3236,a3301,a3301,a3509,a3509,a3594,a3594,a3605,a3605,a3858,a3858,a3906,a3906,a3937,a3937,a4244,a4244,a4419,a4419",adminitration,"['impot', 'carte', 'démarche']",1,"ne pas être obligé d'avoir internet pour les démarches administratives : impots, cni, carte grise....",adminitration
a4245,"a711,a711,a2766,a2766,a4245,a4245",retraites,"['augmentation', ""retraites sur l' inflation"", 'retraite', 'inflation', 'activité']",1,reindexer l'augmentation des retraites sur l'inflation . recalculer le montant des futures retraites sur les 5 dernières années d'activité.,retraites
a4246,"a749,a749,a1396,a1396,a4246,a4246",anciens présidents,"['anciens présidents', 'retraite', 'président']",1,"pas de retraite de président pour les anciens présidents, ils doivent retrouver leur retraite de base",anciens présidents
a4247,"a40,a40,a177,a177,a367,a367,a614,a614,a840,a840,a1682,a1682,a1719,a1719,a1969,a1969,a2002,a2002,a2021,a2021,a2067,a2067,a2620,a2620,a2850,a2850,a2938,a2938,a3079,a3079,a4165,a4165,a4247,a4247,a4537,a4537",cotisation chomage,"['droit', 'chômage', 'cotisation', 'chomage']",1,cotiser pour avoir droit au chômage quand on est auto entrepreneur,cotisation chomage
a4248,,la csg,"['revenu', 'csg', 'retraite', 'baisse']",1,baisse de la csg pour tous les retraites sans tenir compte des revenus,la csg
a4249,"a99,a99,a307,a307,a351,a351,a377,a377,a593,a593,a623,a623,a747,a747,a966,a966,a1062,a1062,a1079,a1079,a1525,a1525,a1541,a1541,a1555,a1555,a1933,a1933,a2039,a2039,a2047,a2047,a2124,a2124,a2756,a2756,a2782,a2782,a2832,a2832,a2952,a2952,a3210,a3210,a3226,a3226,a3260,a3260,a3278,a3278,a3418,a3418,a3601,a3601,a3771,a3771,a3992,a3992,a4210,a4210,a4249,a4249,a4408,a4408,a4415,a4415",democratie,"['cumul', 'mandat']",1,revenir au cumul du mandat maire depute,democratie
a4250,"a255,a255,a297,a297,a441,a441,a442,a442,a617,a617,a627,a627,a695,a695,a1605,a1605,a1618,a1618,a1663,a1663,a1700,a1700,a1946,a1946,a2099,a2099,a2213,a2213,a2506,a2506,a2961,a2961,a3040,a3040,a3069,a3069,a3507,a3507,a3899,a3899,a3921,a3921,a4250,a4250",la mauvaise prise en charge des personnes âgées,"['enfant', 'prise en charge', 'parent', 'aide']",1,"proposer aux enfants qui gardent leurs parents chez eux, une aide pour leur permettre de partir en vacances….",la mauvaise prise en charge des personnes âgées
