@node: #id_pdg,%+voisins,cause,label,type,shape,content
a4241,"a4241,a4241",refuser la nouvelle loi sur la pension de reversionion,refuser la nouvelle loi sur la pension de reversionion,1,square,cette loi est injuste
a4242,,le pouvoir d’achat qui diminue,le pouvoir d’achat qui diminue,1,square,"indexer les salaires, les retraites et allocations sur l’inflation"
a4243,"a604,a604,a1177,a1177,a1755,a1755,a3140,a3140,a4243,a4243",taxe habitation,taxe habitation,1,square,pour ceux qui sont employés non cadre et petits artisans et artistes cette taxe devrait être enlevée
a4244,"a2496,a2496,a2606,a2606,a3386,a3386,a3594,a3594,a4244,a4244",adminitration,adminitration,1,square,"ne pas être obligé d'avoir internet pour les démarches administratives : impots, cni, carte grise...."
a4245,"a4245,a4245,a4460,a4460",retraites,retraites,1,square,reindexer l'augmentation des retraites sur l'inflation . recalculer le montant des futures retraites sur les 5 dernières années d'activité.
a4246,"a4246,a4246",anciens présidents,anciens présidents,1,square,"pas de retraite de président pour les anciens présidents, ils doivent retrouver leur retraite de base"
a4247,"a840,a840,a2067,a2067,a2210,a2210,a3177,a3177,a3294,a3294,a4247,a4247",cotisation chomage,cotisation chomage,1,square,cotiser pour avoir droit au chômage quand on est auto entrepreneur
a4248,,la csg,la csg,1,square,baisse de la csg pour tous les retraites sans tenir compte des revenus
a4249,"a1896,a1896,a2049,a2049,a2220,a2220,a2832,a2832,a2931,a2931,a3002,a3002,a3210,a3210,a3583,a3583,a3701,a3701,a4008,a4008,a4231,a4231,a4249,a4249",democratie,democratie,1,square,revenir au cumul du mandat maire depute
a4250,"a2255,a2255,a4250,a4250",la mauvaise prise en charge des personnes âgées,la mauvaise prise en charge des personnes âgées,1,square,"proposer aux enfants qui gardent leurs parents chez eux, une aide pour leur permettre de partir en vacances…."
a4251,"a831,a831,a2633,a2633,a4251,a4251",salaire minimum 1700 €,salaire minimum 1700 €,1,square,"salaire minimum 1700 € net par mois 
avec revalorisation de la grille des salaires"
a4252,"a1081,a1081,a1262,a1262,a1943,a1943,a3883,a3883,a3921,a3921,a4078,a4078,a4252,a4252",suppression caisse des dépots,suppression caisse des dépots,1,square,repère d’énarques en déshérence
a4253,"a1175,a1175,a1547,a1547,a1877,a1877,a2521,a2521,a2964,a2964,a3376,a3376,a4253,a4253",perte de la souverraineté nationale,perte de la souverraineté nationale,1,square,voter upr
a4254,"a212,a212,a379,a379,a498,a498,a2448,a2448,a4002,a4002,a4254,a4254",taxe sur energie,taxe sur energie,1,square,"supprimer toutes les taxes 
sur eau, electricité, gaz, essence"
a4255,"a1649,a1649,a2949,a2949,a3502,a3502,a4049,a4049,a4255,a4255",les médias,les médias,1,square,nationaliser une chaîne de télévision mais qui ne sera pas à la botte des politiques en place
a4256,"a164,a164,a1311,a1311,a2287,a2287,a3938,a3938,a4256,a4256",résidence république,résidence république,1,square,vendre les résidences secondaires de la république
a4257,"a2279,a2279,a3882,a3882,a4257,a4257",retraite,retraite,1,square,augmenter les retraites les pus modeste au meme taux que l'inflation
a4258,"a432,a432,a1107,a1107,a4258,a4258",suppression csa,suppression csa,1,square,ne sert à rien et coûte très cher
a4259,"a4259,a4259",ahh en couple injuste et trop bas,ahh en couple injuste et trop bas,1,square,"l'ahh doit être indépendant du salaire du conjoint et devrait justement s""aligner sur le smic le matériel médical  coûte très cher et certains articles non pris en charge par la secu .  donc ne plus tenir compte du salaire du conjoint pour cette allocation ."
a4260,"a677,a677,a4260,a4260",économie,économie,1,square,vendre tout les immeubles et bâtisses y compris le fort de briancon qui coutent chers à l'entretien et dont personne n'y va. le président n'a qu''à louer s'il veut partir comme tout le monde cela fera des économies.
a4261,"a1193,a1193,a4261,a4261",injustice fiscale,injustice fiscale,1,square,faire payer en france.et dans une tranche d'imposition honnête tous les revenus acquis en france. (   gafas  etc)
a4262,"a118,a118,a162,a162,a4262,a4262",le pouvoir d'achat,le pouvoir d'achat,1,square,"sans propositions , seul le résultat comptera
le partage des richesses"
a4263,"a4263,a4263",injustice fiscale,injustice fiscale,1,square,augmenter le nombre de tranches d'imposition
a4264,"a125,a125,a3377,a3377,a3809,a3809,a4264,a4264",pouvoir d'achat,pouvoir d'achat,1,square,réduire les taxes sur factures énergie et eau
a4265,"a1930,a1930,a3579,a3579,a3936,a3936,a4265,a4265,a4499,a4499",immigration,immigration,1,square,régulation du nombre d'immigrés et diminution des aides
a4266,"a538,a538,a3953,a3953,a4266,a4266,a4425,a4425,a4456,a4456",santé,santé,1,square,suppression du tiers payant
a4267,"a665,a665,a687,a687,a1039,a1039,a1084,a1084,a1812,a1812,a1848,a1848,a2165,a2165,a2386,a2386,a2465,a2465,a3030,a3030,a3246,a3246,a3319,a3319,a3611,a3611,a4002,a4002,a4058,a4058,a4267,a4267",ecole,ecole,1,square,gratuite de la cantine
a4268,"a3414,a3414,a4268,a4268",le mandat présidentiel non respecté sur une durée d'un an,le mandat présidentiel non respecté sur une durée d'un an,1,square,"la personne élue sera déchue de son mandat présidentiel au bout d'un an et ne percevra aucune indemnité, ni salaire, ni retraite et ne bénéficiera d'aucun personnel à sa disposition dès la rupture de son mandat."
a4269,"a155,a155,a4269,a4269",taxe habitation,taxe habitation,1,square,"il est injuste que quelqu’un qui  a fait la fourmi toute  sa vie  pour avoir une retraite convenable  soit aujourd’hui puni  en continuant de payer  la taxe d’habitation  alors que les cigales  ne la paient plus 
ou tout le monde ou personne"
a4270,"a2446,a2446,a4270,a4270",transition écologique,transition écologique,1,square,développement de transports publics à énergie propre sur tout le territoire et à prix coûtant pour les utilisateurs afin de diminuer le recours à la voiture
a4271,"a260,a260,a4271,a4271",constitution / élections,constitution / élections,1,square,remplacer les élections par des nominations acceptées après tirage au sort soumises à postériori au vote révocatoire cumulatif annuel
a4272,"a2138,a2138,a2431,a2431,a3503,a3503,a3945,a3945,a4272,a4272",isf -exit taxe - flat taxe,isf -exit taxe - flat taxe,1,square,rétablir ces 3 taxations et réaffecter les montants récupérés pour la transition écologique
a4273,"a3350,a3350,a4273,a4273",fiscalite,fiscalite,1,square,"indexation des pensions sur l'inflation
suppression de la cotisation maladie sur retraite complementaire"
a4274,"a1593,a1593,a2070,a2070,a2600,a2600,a3738,a3738,a4274,a4274",salaires,salaires,1,square,"pas de salaire minimum net en dessous de 1500 € mensuels
pas de salaire maximum net au dessus de 15000 € mensuels"
a4275,"a539,a539,a1130,a1130,a1337,a1337,a1447,a1447,a1460,a1460,a2234,a2234,a4275,a4275",transition écologique,transition écologique,1,square,remise en place de mesures protectionnistes
a4276,"a1923,a1923,a2712,a2712,a4276,a4276,a4348,a4348",la démocratie,la démocratie,1,square,instaurer le ric en touts matières
a4277,"a49,a49,a4277,a4277",pornographie internet revues télévision,pornographie internet revues télévision,1,square,"poursuivre systématiquement en justice les concepteurs et les promoteurs de la pornographie et les faire condamner en appliquant strictement le nouveau code de procédure pénale, qui prévoit pour ce délit de lourdes peines financières et de prison."
a4278,"a4278,a4278",dette,dette,1,square,"renégocier la dette publique, auprès de l’ensemble des prêteurs, selon les principes suivants : moratoire de deux ans sur le paiement des intérêts, dont le taux est ramené à 1 % ; allongement maximum de la durée de remboursement du capital, en fonction du type de prêteur et de prêt."
a4279,"a4279,a4279",les dépenses de l'etat,les dépenses de l'etat,1,square,"plafonner les rémunérations des hauts fonctionnaires, des députés, des sénateurs des présidents de commitions et de conseils, des ministres et autres secrétaires d'état etc... sans oublier les anciens présidents."
a4280,"a3728,a3728,a4280,a4280",mobilité,mobilité,1,square,mise en place d’un prêt « auto 0% » pour les chômeurs vivant hors métropole afin de pouvoir s’acheter un véhicule pour gagner en mobilité et de fait avoir plus de chance de trouver un travail
a4281,"a165,a165,a4208,a4208,a4281,a4281",education nationale,education nationale,1,square,"- réforme de l' education nationale, que les parties technologique ne soit plus une voie de garage , mais un réel vivier pour les employeur, voir ll' exemple suisse ou allemand"
a4282,"a4282,a4282",les dépenses de l'état,les dépenses de l'état,1,square,"supprimer les privilèges en tout genre, des politiciens, des hauts fonctionnaires et des ex-présidents"
a4283,"a3578,a3578,a4283,a4283",fonctionnaires de l'administration,fonctionnaires de l'administration,1,square,diminuer de 25 % en cinq ans le nombre de fonctionnaires.
a4284,"a4284,a4284",accueil,accueil,1,square,"ne pas attribuer toutes ces aides qui sont néfastes à notre économie.
c'est pour celà que les salaires sont tirés vers le bas ainsi que les pensions."
a4285,"a606,a606,a970,a970,a1575,a1575,a1576,a1576,a1649,a1649,a2558,a2558,a3138,a3138,a3159,a3159,a3502,a3502,a3711,a3711,a4173,a4173,a4213,a4213,a4285,a4285,a4420,a4420,a4452,a4452",limitation,limitation,1,square,suppression du 110 sur autoroute
a4286,"a4286,a4286",l'organisation démocratique,l'organisation démocratique,1,square,"référendum d’initiative citoyenne, y compris révocatoire à mi-mandat à tous les niveaux de représentation, référendum qui serait initié par la compilation d’un nombre à déterminer de signatures de citoyens inscrits sur les listes électorales et ne s’étant pas abstenus."
a4287,"a4287,a4287",l'europe,l'europe,1,square,"-il faut pousser nos voisins à accepter de renégocier tous les traités européens dont beaucoup reposent sur une vision libérale et comptable (souvent sous la pression de lobbies : banques, industrie chimique etc.) et sont incompatibles avec le bonheur et le bien être des populations."
a4288,"a674,a674,a1575,a1575,a1845,a1845,a1905,a1905,a2450,a2450,a2994,a2994,a3789,a3789,a4288,a4288",la limite à 80 km/h,la limite à 80 km/h,1,square,"1-retour à la limite de 90 km/h sur les routes sauf sur les zones dangereuses et accidentogènes où le 80 km/h voire le 70 km/h pourraient s’appliquer.
2-réparer et/ou modifier les zones routières dangereuses, pour les rendre plus sûres."
a4289,"a4289,a4289",la vie démocratique dans notre pays,la vie démocratique dans notre pays,1,square,"je propose le ric afin d'introduire le peuple au coeur des décisions. pour l'instant nous subissons et cela suffit,il est temps que nous proposions et décidions ce qui est important pour nous."
a4290,"a3400,a3400,a3849,a3849,a3876,a3876,a4290,a4290","comités européens, comité eruropéen des droits de l'homme","comités européens, comité eruropéen des droits de l'homme",1,square,la france ne doit pas eêtre dépendante de ces comités et rester souveraine dans ses choix
a4291,"a4291,a4291",politique présence élus,politique présence élus,1,square,la présence doit être obligatoire lors d'un vote  engageant une nouvelle loi ou amendement sous peine de nullité du vote  si moins de  90% des élus présents à  l'assemblée
a4292,"a4292,a4292",le système électoral,le système électoral,1,square,"-pas de vote obligation, mais une inscription automatique sur les listes électorales du lieu de résidence avec le numéro insee qui sert déjà à la sécurité sociale, aux retraites etc."
a4293,"a2084,a2084,a2930,a2930,a4293,a4293,a4329,a4329",onu et organismes internationaux,onu et organismes internationaux,1,square,non ingérence de l onu et des organismes internationaux dans la politique française et les choix des citoyens français
a4294,"a2756,a2756,a4294,a4294",politique,politique,1,square,"pas plus de 2 mandats consécutifs ou non 
l'élus se consacre à 100% à son poste d'élus"
a4295,"a4295,a4295",la désertification des territoires,la désertification des territoires,1,square,"maillages des territoires au plus près des populations de tous les services par exemple gendarmerie, hôpitaux, services administratifs et de santé."
a4296,"a415,a415,a740,a740,a2306,a2306,a4296,a4296",systeme monetaire,systeme monetaire,1,square,développer une économie parallèle basée sur le travail échanges de services de biens sous forme d'unité temps : 1h = 20 tickets à utiliser
a4297,"a515,a515,a2417,a2417,a4297,a4297",laïcité,laïcité,1,square,"les principes de la laïcité sont déjà bien établis
il suffit de les faire respecter à la lettre et d’être intransigeant comme avec le code de la route"
a4298,"a555,a555,a1051,a1051,a1695,a1695,a2550,a2550,a4298,a4298",la transition écologique,la transition écologique,1,square,permettre à tous de pouvoir obtenir un prêt à taux zéro pour financer les solutions écologiques.
a4299,"a1236,a1236,a2069,a2069,a2126,a2126,a3861,a3861,a4299,a4299",les échelons administratifs,les échelons administratifs,1,square,favoriser le rapprochement des communes par référendum local
a4300,"a4300,a4300",l'organisation de l'état,l'organisation de l'état,1,square,"définir une bonne foi pour toute,qui fait quoi et à quel échelon."
a4301,"a785,a785,a971,a971,a1287,a1287,a2742,a2742,a3069,a3069,a4301,a4301",l'organisation de l'état,l'organisation de l'état,1,square,simplification des procédures administratives et des documents
a4302,"a271,a271,a696,a696,a1524,a1524,a1904,a1904,a2229,a2229,a2459,a2459,a3129,a3129,a3765,a3765,a4033,a4033,a4053,a4053,a4302,a4302",politique macron,politique macron,1,square,referendum d'initiative citoyenne
a4303,"a4303,a4303",etat,etat,1,square,un maximum de deux députés par département
a4304,"a4304,a4304",la mondialisation,la mondialisation,1,square,"réindustrialiser la france pour donner du travail.
donner la priorité aux produits français.
maintenir le savoir faire qui disparait. 
favoriser les pme.
obliger les grands groupes français de spsonsoriser certaines pme possédant un savoir faire particulier. 
l'état doit aider les pme."
a4305,"a4305,a4305",pouvoir d'achat diminue,pouvoir d'achat diminue,1,square,"diminuer la tva sur les produits de première nécessite
que les entreprises baisse leur marge bénéficiaire à chaque échelon de la production et de la distribution
mettre une tva de 33% sur les produits de luxe"
a4306,"a2419,a2419,a4306,a4306",organisation de l'état,organisation de l'état,1,square, suppression des primes d’aide au logement 1200 € /mois pour les députés/sénateurs. (en concomitance augmenter les apl pour les revenus inférieurs à la limite des revenus imposables.)
a4307,"a4307,a4307",le defensuer des droits,le defensuer des droits,1,square,qu'il soit supprimé car il donnent toujours raison aux personnes qui ne respectent pas la république et des revenus  important à un ancien politique.
a4308,"a1112,a1112,a1158,a1158,a3528,a3528,a4308,a4308",citoyenneté,citoyenneté,1,square, investissements : ils sont à déplacer vers les régions ; freiner le développement des grands centres urbains au profit d’un retour de la fiscalité vers les provinces.
a4309,"a323,a323,a480,a480,a1842,a1842,a2949,a2949,a4309,a4309,a4430,a4430",journalistes,journalistes,1,square,"qu'ils ne soient pas politiser qu'ils disent la vérité, que tf1 et antenne 2 arrêtent leurs émissions de propagande"
a4310,"a3249,a3249,a3852,a3852,a4310,a4310",l'intégration des immigrés,l'intégration des immigrés,1,square,créer un service national civique obligatoire
a4311,,les comptes de l'état,les comptes de l'état,1,square,donner du pouvoir d'actions et de décisions à la cour des comptes.
a4312,"a90,a90,a488,a488,a525,a525,a847,a847,a848,a848,a997,a997,a1894,a1894,a2175,a2175,a3247,a3247,a3529,a3529,a3638,a3638,a4140,a4140,a4312,a4312",injustice fiscale,injustice fiscale,1,square,rétablissement de l'isf
a4313,"a3765,a3765,a4313,a4313",les élus,les élus,1,square,les élus doivent faire l'objet systématique de contrôles fiscaux et de faire preuve d'une extrême transparence sur l'utilisation qu'il faut de l'argent public et tout abus doit être sanctionné par une démission des fonctions et d'un remboursement des sommes détournées sur leurs biens personnels
a4314,"a1597,a1597,a2725,a2725,a3031,a3031,a3665,a3665,a4314,a4314,a4419,a4419",non application art 13 ddhc 1789,non application art 13 ddhc 1789,1,square,application stricte de l'art 13 : la contribution publique(=l'impôt) doit être également répartie entre tous les citoyens en raison de leurs facultés. contrôle par aai des citoyens
a4315,"a4315,a4315",indexer les retraites sur l’inflation,indexer les retraites sur l’inflation,1,square,"on ne peut plus vivre convenablement c est pas possible 
trop de charges retenues sur les retraites"
a4316,"a677,a677,a1640,a1640,a2460,a2460,a2963,a2963,a4316,a4316",logement,logement,1,square,inciter fortement/obliger les propriétaires à isoler aux normes actuels les bâtiments ou appartement qu'ils louent (réduire la dépense chauffage)
a4317,"a663,a663,a1679,a1679,a2689,a2689,a4317,a4317",immigration,immigration,1,square,une réelle intégrations des immigrés parler français avec apprentissage  de laicité  et des devoirs. vérification par examen
a4318,"a4318,a4318",injustice fiscale,injustice fiscale,1,square,"réviser la taxe d'habitation : en fonction uniquement des revenus (par ex., 200€ pour un revenu de 1500€)"
a4319,"a4319,a4319",fiscalité,fiscalité,1,square,"appliquer à tous fonctionnaires, élus de la nation les mêmes prélèvements que pour le salarié du privé"
a4320,"a479,a479,a3343,a3343,a3646,a3646,a4320,a4320",revenu,revenu,1,square,mettre les salaires  des étrangers travaillant en france au même niveau que celui d'un salarié français
a4321,"a4321,a4321",revenus,revenus,1,square,augmenter le brut mensuel de tous les salaires (privé et public) de 500e€
a4322,"a80,a80,a714,a714,a1021,a1021,a2690,a2690,a4322,a4322,a4346,a4346",le hold-up des radars,le hold-up des radars,1,square,"pour les excès inférieurs à 10km/h
ne pas être verbalisé à la première infraction, mais sur un délai de trois mois avoir deux avertissements avant sanction."
a4323,"a15,a15,a4323,a4323",inégalité salariale européenne,inégalité salariale européenne,1,square,mettre un smic et une sécurité sociale européenne pour éviter la concurrence entre les salariés européen et la délocalisation des entreprises
a4324,"a952,a952,a1175,a1175,a1547,a1547,a4324,a4324",état et démocratie,état et démocratie,1,square,"proposer un référendum pour sortir de l'ue, l'euro et l'otan qui brident voir interdisent via les gopé"
a4325,"a2692,a2692,a3804,a3804,a4325,a4325,a4429,a4429",état et démocratie,état et démocratie,1,square,supprimer la prime 2019 des généraux et amiraux votée en novembre 2018 et renflouer le budget de l'armée
a4326,"a754,a754,a4326,a4326",état et démocratie,état et démocratie,1,square,exclure de la vie politique et répréhender les accointances des réseaux d'influence financiers
a4327,"a377,a377,a585,a585,a856,a856,a1253,a1253,a2364,a2364,a3375,a3375,a4327,a4327,a4463,a4463",mandat présidentiel,mandat présidentiel,1,square,"rétablir, par référendum uniquement, le septennat présidentiel"
a4328,,pouvoir d'achat qui baisse,pouvoir d'achat qui baisse,1,square,indexer les retraites sur l'inflation
a4329,"a215,a215,a2084,a2084,a4293,a4293,a4329,a4329",état et démocratie,état et démocratie,1,square,ne pas céder notre souveraineté à l'ue ou/et à l'onu
a4330,"a205,a205,a284,a284,a1140,a1140,a3012,a3012,a3366,a3366,a4137,a4137,a4330,a4330",justice,justice,1,square,mettre une dose de proportionnalité a l'assemblée 25%
a4331,"a4331,a4331",réforme de la fonction publique,réforme de la fonction publique,1,square,"qu'une commission citoyenne puisse s'occuper de la réforme de l'état du haut vers le bas pour traquer dépenses et avantages dispendieux de certains, repérer tous le gaspillage de l'argent public. et pouvoir proposer des grilles de salaire cohérentes en rapport avec le travail effectif fourni. et supprimé les doublons et divers emploi fictifs."
a4332,"a595,a595,a4332,a4332",service des contrôles sanitaire,service des contrôles sanitaire,1,square,"pour ne pas froisser des gouvernement étranger on fait passer des produit impropre à la consommation au niveau européen exemple thé vert chinois la recommandation "" soyez plus vigilants la prochaine fois"""
a4333,"a699,a699,a2307,a2307,a4333,a4333",des maladie de plus en plus nombreuses,des maladie de plus en plus nombreuses,1,square,contrôler l'environnement autour des industries avec un fort risque de pollutions et voir les effet sur les populations alentours
a4334,"a4334,a4334",les retraites de l'armée,les retraites de l'armée,1,square,les officiers supérieurs généraux ne touchent pas une retraite mais conservent leur solde d'activité. ils doivent toucher comme tout militaire une retraite et non leur solde
a4335,"a137,a137,a738,a738,a1999,a1999,a2575,a2575,a4335,a4335",agriculture intensive,agriculture intensive,1,square,"remplacer progressivement l'agriculture intensive monoculture par des exploitations à taille humaine en permaculture.
un revenu jusqu'à 50 000 euros par an sur 1000 m2."
a4336,"a270,a270,a1622,a1622,a2570,a2570,a4162,a4162,a4240,a4240,a4336,a4336",presse,presse,1,square,informer chaque année les français des subventions versées á chaque journal et  le nombre de journaux vendus.
a4337,"a1975,a1975,a2665,a2665,a4337,a4337",la aah trop basse,la aah trop basse,1,square,une vraie augmentation de la aah au même niveau du smic
a4338,"a4338,a4338,a4460,a4460",retraites,retraites,1,square,réinsérer les retraites sur l'inflation.
a4339,"a484,a484,a4339,a4339",immigration,immigration,1,square,schengen
a4340,"a1794,a1794,a4340,a4340",la non indexation des retraites sur le cout de la vie,la non indexation des retraites sur le cout de la vie,1,square,"mise en place d'une échelle mobile permettant de réévaluer les retraites sur le cout de la vie par rapport à l'inflation.
( nous n'avons pas travaillé pendant plus de 37ans et demi pour voir notre retraite grignotée chaque année par l'inflation)"
a4341,"a402,a402,a4341,a4341,a4464,a4464",bercy,bercy,1,square,"réformer pronfondément bercy ses magouilles comptables et ses hauts salaires ,créér une comission de controle éfficace et indépendante.il est anormal que cet état dans l'état ne rende pas de compte et se comporte en potentat."
a4342,"a732,a732,a3083,a3083,a3698,a3698,a4342,a4342,a4465,a4465",les 11 vaccins,les 11 vaccins,1,square,"faire une charte qui comporte la composition des vaccins ainsi que les risque encourus pour la vie et la sante de nos enfants.
ainsi chaque medecin a l obligation de faire  transparence sur les risques que cela comporte."
a4343,"a2739,a2739,a2927,a2927,a3855,a3855,a4343,a4343",interdiction de manisfester,interdiction de manisfester,1,square,le gouvernement outrepasse ses droits castaner en tète
a4344,"a3580,a3580,a4201,a4201,a4344,a4344",justice sociale,justice sociale,1,square,loyers trop chers par rapport à nos voisins européens
a4345,"a841,a841,a3464,a3464,a4345,a4345",contre pouvoir,contre pouvoir,1,square,il serait intéressant de s'intégrer les états généraux
a4346,"a80,a80,a185,a185,a555,a555,a1512,a1512,a1583,a1583,a2267,a2267,a2567,a2567,a2885,a2885,a3271,a3271,a4322,a4322,a4346,a4346,a4478,a4478,a4479,a4479",santé,santé,1,square,combattre les excès des complémentaires santé
a4347,"a611,a611,a765,a765,a1131,a1131,a1217,a1217,a1419,a1419,a1695,a1695,a2164,a2164,a2184,a2184,a2565,a2565,a3194,a3194,a3448,a3448,a3544,a3544,a4347,a4347",frais bancaires,frais bancaires,1,square,diminution
a4348,"a451,a451,a1923,a1923,a2522,a2522,a3088,a3088,a3282,a3282,a3747,a3747,a4276,a4276,a4348,a4348",ric,ric,1,square,le ric en toutes matières
a4349,"a3801,a3801,a4209,a4209,a4349,a4349",salaire trop bas alors que le travail est nécessaire et pénible,salaire trop bas alors que le travail est nécessaire et pénible,1,square,"elever les salaires , il n'y a pas de sous métiers, ils sont tous leurs nécessités"
a4350,"a4350,a4350",budget de l'etat,budget de l'etat,1,square,contrôle des dépenses de l'etat.  savoir réellement ce qui rentre et qu'elles sont les dépenses réelles. pour cela il faudrait une commission totalement indépendantes qui valide cela régulièrement.
a4351,"a599,a599,a1456,a1456,a1956,a1956,a1971,a1971,a3444,a3444,a4351,a4351",le gel du point d'indice des fonctionnaires,le gel du point d'indice des fonctionnaires,1,square,revaloriser le point d'indice des fonctionnaires à hauteur de l'inflation et ce depuis 2008
a4352,"a4352,a4352",la deshumanisation,la deshumanisation,1,square,"arrêter de tout ramener aux chiffres. penser plus à l'homme et non à xxx % sont comme ci ou comme ça, ou font ceci ou cela. pensons à l'être humain avant tout"
a4353,"a405,a405,a4353,a4353",éducation nationale,éducation nationale,1,square,"tenir compte des  différents courants pédagogiques (montessori,steiner....)et revoir la formation des enseignants en fonction de ça."
a4354,,le pouvoir d'achat,le pouvoir d'achat,1,square,"diminuer la tva sur les produits de première nécessité, augmenter celle sur les produits de luxe"
a4355,"a85,a85,a468,a468,a617,a617,a978,a978,a1500,a1500,a2009,a2009,a3764,a3764,a4355,a4355,a4424,a4424",médecin spécialiste tarif,médecin spécialiste tarif,1,square,arrêt des dépassement d'honoraire des médecins spécialiste
a4356,"a970,a970,a1351,a1351,a2441,a2441,a2504,a2504,a3178,a3178,a4356,a4356",l'évasion fiscale,l'évasion fiscale,1,square,appliquer la loi tout simplement
a4357,"a1545,a1545,a1994,a1994,a3360,a3360,a4357,a4357",cice,cice,1,square,que les entreprises justifient des embauches avant d'être éligible au cice
a4358,"a3366,a3366",manque de democratie,manque de democratie,1,square,"1) prendre en compte le vote blanc.
2)  mise en place du ric (référendum d'initiative citoyen)
celui ci doit pouvoir s'exercer de manière : législatif, abrogatoire, révocatoire, constituant.
3) la proportionnalité à l'assemblée nationale sur au moins plus de 50% des députés"
a4359,"a4359,a4359",le scrutin majoritaire,le scrutin majoritaire,1,square,mettre en place le scrutin proportionnel  par  le vote préférentiel   (les électeurs peuvent choisir au sein d'une liste un ou plusieurs candidats (différentes variantes de vote préférentiel existent). les élus d'une liste sont choisis en fonction du nombre de voix que chacun d'entre eux a obtenu.
a4360,"a3510,a3510,a4360,a4360",imimgration,imimgration,1,square,"installer des quotas annuel,dans l'intention de travailler,cv à l'appui et selon la demande du pays.etudiants peuvent rester sur le territoire durant leurs études,mais obligation de présence à tous les cours et contrôle de leurs notes. .retard de visa 5e/jour."
a4361,"a3510,a3510,a4361,a4361",imimgration,imimgration,1,square,"etranger allant en prison,ils doivent travailler pour payer leur incarcération,ensuite la peine fini,interdit à vie de séjour en france.supprimer les prisons v.ip.,même régime pour un délinquant."
a4362,"a542,a542,a1176,a1176,a2139,a2139,a4362,a4362",les chasseurs,les chasseurs,1,square,la liste des espèces chassées ne doit être établie et validée que par un comité composé d'associations de protection animale et non par le ministère de l'environnement et les chasseurs.
a4363,"a2696,a2696,a4363,a4363",luxe des habitations coûteuses des ministres,luxe des habitations coûteuses des ministres,1,square,"les supprimer, ils doivent vivre chez eux"
a4364,"a1797,a1797,a3697,a3697,a4364,a4364",les aides aux entreprises,les aides aux entreprises,1,square,exiger une contrepartie concrète avec objectifs contractuels contre toute aide aux entreprises.
a4365,"a1968,a1968,a4365,a4365",les privilèges des élus,les privilèges des élus,1,square,suppression des avantages donnés aux anciens présidents immédiatement.
a4366,"a1718,a1718,a3096,a3096,a4366,a4366,a4413,a4413",fonctions d'état,fonctions d'état,1,square,interdiction d'embaucher quelqu'un de sa famille ou les copains des copains
a4367,"a2292,a2292,a3093,a3093,a4079,a4079,a4367,a4367",la faible représentativité des citoyens dans les assemblées parlementaires et locales,la faible représentativité des citoyens dans les assemblées parlementaires et locales,1,square,"changement du mode scrutin. pour les législatives, dans chaque circonscription, scrutin majoritaire uninominal à un tour (comme au royaume-uni). le candidat qui a le plus de voix l'emporte, plus de vote par défaut ou d'arrangement factice."
a4368,"a1604,a1604,a2001,a2001,a2608,a2608,a3619,a3619,a4368,a4368",les entreprises polluantes qui nous empoisonnent,les entreprises polluantes qui nous empoisonnent,1,square,"protéger juridiquement les consommateurs, interdire certaines pratiques et produits nocifs, et condamner les entreprises qui produisent ou vendent des produits nocifs pour la santé ou contenant des additifs nocifs pour la santé"
a4369,"a4369,a4369",l'insécurité financière,l'insécurité financière,1,square,"mettre en place un revenu de base inconditionnel dès la naissance jusqu'à la mort pour chaque citoyen français dans le but de garantir un niveau de sécurité financière de base dont le montant sera à définir, mais identique pour tout le monde."
a4370,"a4370,a4370",pouvoir d'achat,pouvoir d'achat,1,square,"autoriser les pme à verser une gratification mensuelle à leur salariés en plus de leur salaire sans aucune cotisation ni impôt jusqu'à 2000€, cette somme sera de toutes façon réinjectée dans l'économie sans passer par la case épargne donc tout le monde y gagnerai"
a4371,"a305,a305,a874,a874,a968,a968,a1180,a1180,a2258,a2258,a2841,a2841,a3676,a3676,a3685,a3685,a4058,a4058,a4371,a4371",pratique hallal dans les abattoirs,pratique hallal dans les abattoirs,1,square,"interdire cette pratique d'abattage, strict respect de la réglementation existante"
a4372,"a1375,a1375,a4372,a4372",l'injustice fiscale,l'injustice fiscale,1,square,"taxation des flux de capitaux au même titre que le travail, sous toutes ses formes, est taxé."
a4373,"a746,a746,a1024,a1024,a3728,a3728,a4145,a4145,a4373,a4373",la baisse des retraites,la baisse des retraites,1,square,ré indexation des retraites et rattrapage depuis 4 ans de non indexation.
a4374,"a1395,a1395,a3682,a3682,a4374,a4374",taxe sur le tabac,taxe sur le tabac,1,square,baisse de la taxe
a4375,"a578,a578,a1088,a1088,a1650,a1650,a2085,a2085,a2180,a2180,a2601,a2601,a3282,a3282,a4375,a4375",constitution,constitution,1,square,assemblée constituante
a4376,"a2969,a2969,a4376,a4376",violence excessive dans les médias,violence excessive dans les médias,1,square,"taxer sévèrement les producteurs de films, séries et jeux vidéos qui nous submergent de scènes excessivement violentes. 
cette violence est banalisée et les conséquences vont devenir de plus en plus grave."
a4377,"a123,a123,a4377,a4377",les lobbys pharmaceutiques,les lobbys pharmaceutiques,1,square,"contrôle renforce pour éviter l appât du gain au détriment de la santé publique, tracer les brevets sur les traitements afin qu ils ne finissent pas a la poubelle car la maladie rapporte plus que la guerisson"
